14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,75,11,75,74,10,10,10,74,74,75,74,10,11,75,75,75,74,10,11,74,75,11,10,10,74,11,11,74,75,75,74,75,10,74,75,74,10,74,75,10,74,75,10,11,11,75,75,74,75,74,10,10,75,74,74,74,10,75,75,11,75,10,75,74,11,75,11,10,10,74,11,74,10,11,75,11,11,74,75,11,74,10,11,11,75,11,11,74,10,75,10,74,10,75,74,10,10,75,75,10,74,75,74,10,74,11,11,10,75,11,75,10,75,74,10,11,10,74,10,10,74,74,11,75,10,74,10,11,11,11,75,10,74,75,74,74,74,74,11,74,10,10,10,74,11,74,75,10,74,11,74,10,74,74,75,75,74,74,11,11,74,11,10,74,75,74,74,74,11,11,11,10,74,74,10,74,10,11,11,74,11,74,75,75,11,75,74,74,75,75,74,74,10,74,74,74,10,11,10,75,11,11,11,74,11,74,74,11,75,11,74,10,10,75,74,10,75,75,75,74,10,75,74,74,75,11,11,11,74,74,
14,15,14,15,14,15,14,15,14,15,14,15,76,77,14,15,76,77,14,15,11,10,75,75,11,11,75,10,74,10,74,11,11,10,11,11,75,74,74,75,11,75,10,74,75,10,75,75,75,11,75,11,75,75,74,75,75,11,10,74,10,74,11,74,75,11,75,10,75,10,74,74,11,10,75,74,10,11,11,74,10,10,11,75,11,11,11,10,75,74,10,75,74,75,11,74,11,10,10,10,11,10,10,74,11,75,10,11,74,10,75,10,75,75,74,74,74,75,11,75,11,10,75,75,11,11,74,75,74,10,10,74,10,11,11,11,74,75,74,10,11,10,10,10,11,75,75,10,75,74,11,11,74,74,11,10,11,11,10,11,10,74,10,75,11,10,75,10,75,10,74,75,74,74,10,11,10,74,10,74,10,10,74,75,75,11,10,11,74,10,74,11,74,75,11,11,75,10,75,10,10,75,74,10,10,75,10,10,74,75,10,75,74,10,75,11,10,11,74,74,75,11,11,10,11,11,10,75,75,74,75,74,74,75,10,11,11,11,11,74,74,75,10,11,74,11,10,74,10,11,
14,15,14,15,14,15,14,15,14,15,14,15,75,11,14,15,75,75,14,15,11,11,11,11,10,11,74,11,11,74,75,11,75,10,11,75,10,74,74,75,10,10,10,11,74,75,10,11,74,75,74,75,11,10,74,10,75,10,10,75,10,10,11,74,11,11,11,74,74,11,75,10,10,74,11,75,74,74,11,74,11,11,10,74,10,11,75,74,10,75,10,11,74,10,75,74,10,10,74,75,10,11,10,11,11,11,11,11,75,11,11,74,74,11,74,75,74,74,11,75,75,11,75,10,10,10,11,74,10,74,74,74,11,75,75,10,75,75,10,10,75,10,10,74,11,11,74,74,10,10,10,74,74,74,74,11,11,10,10,74,11,10,10,10,11,74,10,11,11,10,74,75,74,75,74,74,74,11,75,10,74,10,74,75,74,10,10,74,74,74,10,74,11,11,74,75,10,11,75,10,11,74,75,11,11,74,10,74,11,75,75,75,10,75,75,11,75,10,11,10,75,74,11,11,74,74,74,11,10,10,74,75,11,75,10,74,74,10,74,11,11,10,11,11,74,75,10,10,75,10,
14,15,14,15,14,15,14,15,14,15,14,15,74,75,76,77,11,10,76,77,11,11,10,10,75,75,74,74,75,11,74,75,75,74,74,10,74,10,10,11,10,75,75,11,11,10,75,10,74,75,75,10,75,10,75,74,10,74,11,74,10,74,74,11,11,11,11,75,75,75,11,75,74,75,75,74,10,74,11,75,10,74,11,10,74,74,10,74,11,11,74,75,75,75,75,10,75,11,10,11,11,11,74,75,75,11,10,10,75,10,75,74,74,75,75,11,74,11,74,74,74,11,74,11,11,10,11,11,10,74,75,10,11,10,74,75,75,10,11,74,10,75,10,11,75,10,10,10,74,11,10,10,74,11,11,75,75,74,11,11,75,75,75,74,75,11,75,11,10,74,11,11,74,74,75,75,75,10,75,10,75,10,74,75,75,74,10,10,11,10,10,75,75,74,74,11,11,11,11,75,11,74,75,75,10,75,75,11,75,75,10,10,75,75,11,10,11,75,10,10,74,75,11,11,10,11,10,74,11,11,11,74,11,74,74,11,74,75,74,74,74,74,74,10,75,10,74,74,11,10,
14,15,14,15,14,15,14,15,14,15,14,15,75,74,75,75,10,75,78,75,11,10,11,10,74,75,11,75,11,11,10,10,10,11,10,10,11,11,74,11,75,10,11,75,11,11,11,11,11,75,74,10,10,75,11,74,10,75,11,74,75,11,75,10,10,74,75,11,11,10,10,10,10,75,75,11,74,11,11,75,10,74,10,10,11,74,74,10,75,10,10,74,74,74,75,11,10,11,11,75,75,74,10,74,74,10,10,75,74,10,11,11,75,74,10,11,10,10,74,11,11,10,74,10,11,75,75,11,74,11,74,11,75,10,10,10,75,75,11,75,74,74,11,75,11,10,75,11,75,11,74,11,11,11,75,10,10,11,75,74,11,75,74,10,10,74,10,74,74,10,10,74,10,75,11,75,74,74,75,10,11,75,11,10,11,75,74,75,11,10,10,11,75,10,74,75,74,10,74,10,75,75,11,74,74,10,75,74,10,10,75,74,74,74,11,74,75,11,75,10,10,10,10,74,10,11,74,74,75,11,11,11,74,74,10,75,74,75,10,74,75,74,10,10,74,11,75,75,75,75,
14,15,14,15,14,15,14,15,14,15,14,15,10,10,74,74,74,10,10,10,11,11,11,10,11,75,75,11,11,11,10,11,75,75,75,75,74,74,75,74,10,74,11,10,75,10,10,11,10,74,75,10,74,74,74,74,11,11,74,74,10,10,11,10,75,75,75,74,74,75,74,75,11,11,10,75,11,11,11,10,11,10,11,11,75,11,75,10,74,74,75,11,74,10,10,75,75,10,11,75,74,11,75,75,75,10,74,10,74,10,10,10,10,10,74,74,10,10,10,10,75,75,75,75,74,11,74,75,75,11,10,75,10,75,10,75,75,10,74,11,75,10,10,74,10,74,75,11,74,75,74,74,74,74,75,11,74,10,74,74,74,11,11,10,75,74,10,74,11,74,74,11,10,74,10,75,74,75,74,10,74,10,74,75,11,74,11,11,75,10,74,75,75,75,75,75,10,10,75,10,10,75,10,75,10,10,10,11,10,75,74,75,10,74,10,75,11,11,74,75,11,74,10,75,10,74,75,75,74,10,11,10,11,75,11,74,10,10,11,75,11,75,74,75,75,10,11,10,74,10,
14,15,14,15,14,15,14,15,14,15,14,15,14,15,11,74,11,75,14,15,75,10,10,10,75,74,10,10,75,75,74,75,11,74,11,10,74,74,74,74,11,75,74,11,10,74,11,75,74,10,10,10,75,11,10,10,10,11,11,75,75,10,11,75,74,11,75,10,10,75,75,10,11,10,10,10,75,11,10,74,75,74,11,75,11,74,75,74,10,10,75,75,74,74,74,75,11,75,11,74,74,11,75,75,74,74,11,11,10,75,74,75,10,75,75,11,11,10,10,11,11,74,11,10,74,11,75,75,74,74,10,75,74,11,74,75,11,75,11,10,75,10,75,74,11,74,74,11,74,75,10,10,11,75,75,10,75,75,75,10,75,75,75,10,75,74,74,11,74,74,10,75,74,11,10,10,75,75,11,11,11,75,74,11,10,74,11,74,10,74,74,74,75,74,74,11,75,74,10,11,75,75,74,11,74,10,10,75,11,74,74,74,74,75,74,75,74,75,10,11,75,75,74,11,74,75,11,10,74,74,74,11,75,11,75,74,75,11,74,11,75,10,75,11,75,75,75,11,10,11,
14,15,14,15,14,15,14,15,14,15,14,15,14,15,11,11,10,11,14,15,74,10,11,10,10,11,11,74,11,75,10,75,10,11,75,10,11,10,75,75,10,11,10,75,75,74,74,11,11,75,74,11,11,74,74,75,74,10,10,75,10,11,11,74,74,75,74,75,74,74,75,10,75,75,11,11,10,75,75,74,74,74,10,11,10,74,11,11,75,74,75,10,75,10,10,11,11,10,74,10,11,74,10,10,10,10,11,74,11,74,11,10,74,74,10,11,75,74,75,75,11,74,75,10,10,11,10,11,74,10,11,11,10,74,75,75,11,10,75,75,74,75,75,11,11,74,74,10,10,10,11,10,75,10,74,10,74,75,11,11,74,75,75,11,75,10,11,74,74,75,74,10,74,75,74,75,74,10,10,11,74,75,11,10,74,75,10,75,10,75,10,10,11,11,75,11,75,11,75,75,11,74,74,10,75,75,10,75,74,11,10,10,10,10,10,75,10,74,10,74,74,75,10,11,74,10,75,74,74,75,74,75,10,75,11,10,11,11,10,75,11,75,74,10,74,74,75,74,10,11,
14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,11,11,14,15,75,11,74,74,74,11,10,75,74,74,11,74,11,10,10,10,75,75,10,11,10,74,74,74,75,75,75,10,10,74,74,74,11,75,74,74,75,11,10,75,10,74,11,74,11,74,75,74,11,74,74,74,75,11,75,10,11,10,74,75,74,75,74,74,74,75,10,75,11,10,75,74,75,75,75,75,75,75,74,10,74,74,75,75,74,74,74,74,74,75,10,10,74,11,11,75,10,10,10,10,74,10,75,74,11,75,10,75,10,10,10,11,74,10,74,75,10,11,75,10,74,10,75,10,11,10,75,10,75,10,10,75,10,75,75,75,11,74,74,11,74,75,75,11,10,74,75,74,75,11,74,74,10,75,11,74,75,74,74,75,75,11,74,10,75,10,10,10,74,11,75,75,11,10,75,10,10,10,74,74,11,10,75,74,10,74,11,74,74,75,11,10,75,11,74,10,11,75,10,11,74,74,10,11,10,10,75,10,10,74,10,10,11,10,11,75,74,74,11,10,75,10,10,10,75,74,11,11,11,10,
76,77,76,77,76,77,76,77,76,77,76,77,76,77,76,77,76,77,76,77,11,74,75,10,10,74,75,11,75,10,75,75,75,10,11,74,11,74,74,74,75,11,10,10,10,10,74,11,74,11,10,75,75,75,11,10,11,75,11,10,10,11,75,10,75,10,75,11,11,75,74,75,74,10,74,74,74,75,75,11,74,11,75,75,75,11,10,11,75,11,10,10,10,11,11,75,11,74,10,74,11,75,74,75,11,10,74,10,10,75,75,10,10,10,11,74,75,75,74,10,10,11,11,74,75,75,10,75,74,75,10,74,74,10,10,74,11,74,10,75,75,10,75,11,11,75,10,75,74,10,11,10,10,10,11,75,74,74,74,10,75,75,10,75,75,75,75,75,11,75,11,10,74,75,11,11,75,75,74,75,75,75,11,11,10,11,11,11,75,10,11,75,10,10,75,74,74,11,10,75,74,11,75,11,11,75,74,75,10,74,74,74,10,10,74,10,11,11,74,75,10,74,11,75,10,11,10,74,11,75,74,10,75,75,10,74,75,10,11,11,10,10,74,75,74,74,10,10,10,75,
74,11,11,11,10,75,11,75,10,74,10,75,74,74,10,11,10,74,11,11,74,74,75,11,10,11,11,11,74,11,10,74,10,75,10,74,74,10,75,75,74,75,74,74,75,74,75,11,10,10,75,74,75,10,75,11,11,11,11,10,10,74,74,74,10,10,10,74,10,74,75,10,10,74,74,75,75,74,10,75,11,75,11,11,10,75,11,75,11,11,74,11,74,75,74,11,75,74,11,11,11,11,10,10,74,75,11,74,74,11,75,75,11,11,75,11,75,11,11,10,74,75,11,74,10,74,10,75,74,75,11,11,11,10,10,74,74,11,11,10,11,11,10,10,10,11,75,75,10,11,74,74,11,10,74,75,11,10,10,10,10,10,74,75,74,11,11,75,75,74,74,75,74,75,10,11,74,11,74,75,10,11,11,11,74,74,11,11,11,75,75,11,11,75,11,10,74,10,11,10,10,10,74,11,11,10,11,75,10,11,74,10,74,11,11,10,75,11,11,74,10,75,10,75,11,74,74,74,10,11,74,11,11,75,10,74,74,11,11,74,74,75,75,11,74,75,75,11,11,10,
75,10,11,10,75,11,75,75,10,74,74,11,10,74,11,74,11,10,11,74,10,74,74,75,75,74,10,11,74,74,75,10,10,11,11,11,10,10,74,10,11,10,11,74,75,11,75,74,10,10,74,11,11,74,11,11,11,11,75,74,74,10,75,10,75,10,75,75,75,11,10,75,74,75,10,10,10,75,74,74,10,75,10,75,74,10,10,74,11,11,10,75,75,11,10,75,75,74,74,75,75,75,10,11,74,10,10,11,11,11,74,75,10,11,74,75,74,11,75,10,75,74,11,74,74,75,75,74,10,74,74,11,75,75,11,10,11,74,10,10,74,74,11,74,11,75,75,11,11,10,75,74,74,10,11,11,74,10,11,11,75,10,74,74,11,11,74,74,74,11,11,10,74,75,10,11,74,10,75,10,74,74,10,11,10,11,11,11,11,10,75,75,11,75,75,75,74,74,74,74,74,74,11,10,75,74,75,11,11,74,75,11,74,74,75,11,74,75,10,11,10,75,74,75,75,74,11,10,11,75,11,74,75,10,11,75,11,11,10,74,75,10,74,75,11,74,75,74,75,75,
74,11,11,11,75,10,74,74,74,10,74,74,74,75,74,74,74,74,75,74,10,11,10,11,10,11,75,10,75,74,74,11,74,75,75,74,10,11,10,11,74,75,75,75,10,74,11,11,75,11,74,11,75,75,10,10,11,10,74,75,10,11,75,10,11,75,11,75,11,11,10,10,10,74,74,10,75,74,10,74,11,74,10,74,75,75,10,10,10,74,75,74,74,74,74,74,75,74,10,75,10,74,10,74,74,10,75,11,11,75,11,75,74,11,11,11,10,10,10,11,11,75,11,74,11,11,75,75,10,11,75,11,11,74,10,74,74,11,11,75,74,75,10,11,74,74,74,11,10,10,10,11,74,74,74,75,10,74,74,10,11,74,11,75,74,10,10,11,74,11,74,75,74,74,75,10,10,75,10,10,74,11,74,74,75,10,10,75,74,75,10,75,10,11,74,74,10,74,74,11,11,74,10,10,74,11,74,74,10,75,75,10,11,11,11,74,11,11,75,11,75,75,75,74,11,74,10,75,75,74,11,10,75,11,10,10,74,74,10,75,10,11,75,11,75,74,75,74,74,74,
11,75,11,10,11,75,75,11,75,74,75,75,10,74,11,75,75,11,74,11,75,10,74,75,11,10,74,75,75,75,10,10,74,75,74,11,11,11,11,74,11,10,11,74,74,74,75,74,10,74,10,10,74,11,75,75,11,11,10,74,11,11,74,11,10,10,10,74,11,11,10,11,75,74,10,10,74,75,11,10,74,74,11,10,11,74,74,74,74,74,11,11,10,75,10,11,11,75,11,11,74,10,74,10,10,75,11,74,74,11,74,10,10,11,75,74,11,74,11,10,10,11,75,75,74,10,75,75,75,75,75,75,75,75,11,75,10,11,11,75,10,11,10,11,75,10,10,10,11,75,11,10,74,75,10,11,11,75,10,74,10,10,75,11,10,75,74,10,75,11,75,11,11,75,74,74,74,10,10,75,74,11,74,74,11,11,75,74,11,75,11,74,10,11,11,11,74,10,10,11,11,10,11,75,10,11,11,74,75,74,75,10,75,11,10,75,11,11,11,75,74,10,11,11,75,74,74,10,74,75,75,74,10,11,74,74,10,11,11,11,75,75,74,11,74,75,74,75,11,10,
10,74,11,74,74,10,74,10,74,11,11,10,74,11,11,75,75,74,74,11,11,74,75,74,75,10,10,75,11,10,74,75,75,11,74,10,74,10,74,11,75,74,74,11,11,74,74,11,74,75,74,75,74,74,74,11,10,75,74,75,11,10,11,74,10,75,75,75,75,10,74,10,75,74,75,74,11,74,75,11,10,10,75,74,11,74,74,11,10,11,10,10,74,10,10,11,75,74,11,75,10,10,11,75,11,10,75,10,10,74,75,11,75,11,10,11,74,74,10,75,11,11,74,74,11,10,74,10,10,75,10,75,11,10,11,11,75,10,11,75,10,11,74,11,75,10,75,74,75,74,10,10,11,11,74,11,74,74,74,11,10,74,10,75,75,74,75,74,11,10,11,11,11,11,74,11,11,11,10,75,75,11,75,74,10,11,75,75,75,11,11,74,11,75,75,10,11,11,10,74,75,74,74,74,75,75,10,75,75,10,10,74,74,75,74,75,74,75,75,74,75,75,11,75,11,11,75,10,10,75,11,10,75,74,75,74,11,10,74,75,11,75,74,10,11,10,10,74,75,10,
10,74,10,75,75,11,11,75,75,10,75,75,74,74,75,75,74,10,11,10,75,10,10,75,10,10,10,10,75,74,74,10,74,75,10,75,10,10,10,11,74,75,74,74,11,75,11,11,74,11,11,74,75,11,75,75,74,75,11,10,75,75,10,10,10,10,74,74,75,11,10,75,74,11,10,75,10,10,11,74,11,11,10,11,10,75,75,11,10,74,11,75,75,10,74,10,10,10,75,75,75,11,74,10,11,10,74,10,75,74,75,11,10,11,75,74,75,10,74,74,10,75,75,74,74,10,75,10,74,10,75,10,10,11,75,10,10,11,11,10,10,74,74,75,10,11,75,10,11,75,75,11,10,10,11,75,10,75,11,11,75,75,10,74,11,11,11,75,10,11,74,75,11,10,74,10,74,10,10,11,75,11,75,75,75,10,74,10,10,11,11,10,11,74,74,10,11,10,75,11,74,11,11,74,74,11,11,75,75,11,75,75,11,10,74,75,11,10,11,10,11,10,10,74,75,11,74,75,75,11,74,10,75,74,75,75,74,10,10,11,11,75,75,10,74,11,75,75,75,75,
74,75,10,11,11,10,75,75,10,74,10,10,74,10,75,10,10,74,74,74,74,75,10,11,11,10,10,10,11,11,75,11,11,75,74,74,75,11,74,74,74,75,75,11,10,75,10,75,11,11,74,75,11,75,10,75,75,75,74,74,74,11,11,10,75,74,75,11,10,11,75,74,75,10,11,11,75,10,74,74,75,10,74,75,75,74,10,11,74,74,11,74,74,74,74,74,74,74,11,11,74,74,11,75,74,11,74,74,11,75,11,74,74,11,11,74,10,10,10,10,75,10,10,75,10,74,74,74,75,75,10,75,75,11,10,10,75,75,74,11,11,74,10,10,75,74,11,11,11,75,74,10,74,11,74,75,10,10,10,11,74,75,75,75,74,74,75,75,74,11,74,11,11,74,11,10,74,75,75,74,10,75,11,11,75,11,75,11,10,74,74,11,10,11,11,74,75,75,11,74,10,75,74,75,11,75,10,75,10,11,74,11,11,11,75,75,11,74,11,11,10,10,74,10,11,75,11,74,74,75,11,10,11,75,11,75,11,75,75,10,75,74,11,11,10,75,74,74,74,74,
